map_name	map_start	map_stop	feature_name	feature_start	feature_stop	feature_type	
ctg51	3.00	237.00	RZ273	138.00		Marker	
ctg51	3.00	237.00	C1419	107.50		Marker	
ctg51	3.00	237.00	C92	138.00		Marker	
ctg51	3.00	237.00	E50320S	54.00		Marker	
ctg51	3.00	237.00	AP004179	212.00	224.00	Clone	
ctg51	3.00	237.00	AP004165	99.00	117.00	Clone	
ctg51	3.00	237.00	AP004161	59.00	85.00	Clone	
ctg51	3.00	237.00	AP004098	126.00	150.00	Clone	
ctg51	3.00	237.00	AP004076	43.00	65.00	Clone	
ctg51	3.00	237.00	AP004047	106.00	144.00	Clone	
ctg51	3.00	237.00	AP004040	148.00	176.00	Clone	
ctg51	3.00	237.00	AP003983	63.00	93.00	Clone	
ctg52	1.00	657.00	C932	357.00		Marker	
ctg52	1.00	657.00	R685	206.00		Marker	
ctg52	1.00	657.00	RZ551	357.00		Marker	
ctg52	1.00	657.00	RM240	248.00		Marker	
ctg52	1.00	657.00	C727	494.50		Marker	
ctg52	1.00	657.00	C370	239.50		Marker	
ctg52	1.00	657.00	S4036S	66.50		Marker	
ctg52	1.00	657.00	R1792	389.50		Marker	
ctg52	1.00	657.00	E60485S	65.50		Marker	
ctg52	1.00	657.00	S5450S	553.00		Marker	
ctg52	1.00	657.00	AP004800	142.00	188.00	Clone	
ctg52	1.00	657.00	AP004774	244.00	274.00	Clone	
ctg52	1.00	657.00	AP004257	576.00	604.00	Clone	
ctg52	1.00	657.00	AP004159	345.00	369.00	Clone	
ctg52	1.00	657.00	AP004143	77.00	93.00	Clone	
ctg52	1.00	657.00	AP004140	539.00	567.00	Clone	
ctg52	1.00	657.00	AP004125	422.00	448.00	Clone	
ctg52	1.00	657.00	AP004119	269.00	289.00	Clone	
ctg52	1.00	657.00	AP004114	193.00	219.00	Clone	
ctg52	1.00	657.00	AP004095	622.00	650.00	Clone	
ctg52	1.00	657.00	AP004089	238.00	258.00	Clone	
ctg52	1.00	657.00	AP004080	438.00	462.00	Clone	
ctg52	1.00	657.00	AP004068	475.00	507.00	Clone	
ctg52	1.00	657.00	AP004058	460.00	482.00	Clone	
ctg52	1.00	657.00	AP004050	52.00	78.00	Clone	
ctg53	1.00	326.00	G275	87.50		Marker	
ctg53	1.00	326.00	S13187	300.00		Marker	
ctg53	1.00	326.00	R759	63.00		Marker	
ctg53	1.00	326.00	C746	265.00		Marker	
ctg53	1.00	326.00	R3014	263.00		Marker	
ctg53	1.00	326.00	S824	276.00		Marker	
ctg53	1.00	326.00	RG151	229.00		Marker	
ctg53	1.00	326.00	C348	146.50		Marker	
ctg53	1.00	326.00	L1011	276.00		Marker	
ctg53	1.00	326.00	R2734	166.00		Marker	
ctg53	1.00	326.00	C1119	38.00		Marker	
ctg53	1.00	326.00	S1730	202.50		Marker	
ctg53	1.00	326.00	C1221	207.00		Marker	
ctg53	1.00	326.00	RZ446	281.00		Marker	
ctg53	1.00	326.00	RM213	300.00		Marker	
ctg53	1.00	326.00	R3309	300.00		Marker	
ctg53	1.00	326.00	S11867	304.00		Marker	
ctg53	1.00	326.00	AP004240	219.00	251.00	Clone	
ctg53	1.00	326.00	AP004153	234.00	262.00	Clone	
ctg53	1.00	326.00	AP004094	110.00	138.00	Clone	
ctg53	1.00	326.00	AP004081	290.00	310.00	Clone	
ctg53	1.00	326.00	AP004064	263.00	289.00	Clone	
ctg53	1.00	326.00	AP004057	11.00	37.00	Clone	
ctg53	1.00	326.00	AP004054	74.00	104.00	Clone	
ctg53	1.00	326.00	AP003996	268.00	294.00	Clone	
ctg53	1.00	326.00	AP003984	50.00	76.00	Clone	
ctg53	1.00	326.00	AP003975	121.00	153.00	Clone	
ctg53	1.00	326.00	AC069158	224.00	262.00	Clone	
ctg54	3.00	269.00	C60012S	89.00		Marker	
ctg54	3.00	269.00	RM498	153.00		Marker	
ctg54	3.00	269.00	R208	89.00		Marker	
ctg54	3.00	269.00	R2511	60.00		Marker	
ctg54	3.00	269.00	R1521	18.00		Marker	
ctg54	3.00	269.00	C1901	126.50		Marker	
ctg54	3.00	269.00	R1888	164.00		Marker	
ctg54	3.00	269.00	RZ213	138.00		Marker	
ctg54	3.00	269.00	RM482	117.00		Marker	
ctg54	3.00	269.00	C1470	136.50		Marker	
ctg54	3.00	269.00	RZ962	23.00		Marker	
ctg54	3.00	269.00	S10020	89.00		Marker	
ctg54	3.00	269.00	C1445	65.00		Marker	
ctg54	3.00	269.00	C379	33.00		Marker	
ctg54	3.00	269.00	RM535	226.00		Marker	
ctg54	3.00	269.00	S12669S	199.00		Marker	
ctg54	3.00	269.00	R1792	103.00		Marker	
ctg54	3.00	269.00	S1916	89.00		Marker	
ctg54	3.00	269.00	RZ913	65.00		Marker	
ctg54	3.00	269.00	R1496	134.50		Marker	
ctg54	3.00	269.00	E30305S	136.50		Marker	
ctg54	3.00	269.00	R2821	65.00		Marker	
ctg54	3.00	269.00	RM208	89.00		Marker	
ctg54	3.00	269.00	RM207	153.00		Marker	
ctg54	3.00	269.00	R2702	134.50		Marker	
ctg54	3.00	269.00	AP004776	161.00	203.00	Clone	
ctg54	3.00	269.00	AP004120	11.00	35.00	Clone	
ctg54	3.00	269.00	AP004082	212.00	240.00	Clone	
ctg54	3.00	269.00	AP004060	148.00	178.00	Clone	
ctg54	3.00	269.00	AP004048	71.00	107.00	Clone	
ctg54	3.00	269.00	AP004043	200.00	222.00	Clone	
ctg54	3.00	269.00	AP004028	52.00	78.00	Clone	
ctg54	3.00	269.00	AP004026	127.00	149.00	Clone	
ctg54	3.00	269.00	AP004020	105.00	129.00	Clone	
ctg54	3.00	269.00	AP003989	140.00	166.00	Clone	
ctg55	1.00	676.00	E50612S	132.00		Marker	
ctg55	1.00	676.00	C5	504.50		Marker	
ctg55	1.00	676.00	S12021	302.00		Marker	
ctg55	1.00	676.00	L837	574.00		Marker	
ctg55	1.00	676.00	C1279	477.50		Marker	
ctg55	1.00	676.00	C567	208.00		Marker	
ctg55	1.00	676.00	S1792	130.00		Marker	
ctg55	1.00	676.00	E61570S	408.00		Marker	
ctg55	1.00	676.00	RM60	17.00		Marker	
ctg55	1.00	676.00	S10760	113.00		Marker	
ctg55	1.00	676.00	C725	576.50		Marker	
ctg55	1.00	676.00	C1173	188.00		Marker	
ctg55	1.00	676.00	C721	333.00		Marker	
ctg55	1.00	676.00	C1153	361.00		Marker	
ctg55	1.00	676.00	S1554	387.00		Marker	
ctg55	1.00	676.00	C515	172.00		Marker	
ctg55	1.00	676.00	C51476S	375.00		Marker	
ctg55	1.00	676.00	S1714	162.50		Marker	
ctg55	1.00	676.00	R1468	237.00		Marker	
ctg55	1.00	676.00	S2520	359.00		Marker	
ctg55	1.00	676.00	R1713	432.00		Marker	
ctg55	1.00	676.00	AC105733	143.00	165.00	Clone	
ctg55	1.00	676.00	AC105363	275.00	293.00	Clone	
ctg55	1.00	676.00	AC104427	346.00	372.00	Clone	
ctg55	1.00	676.00	AC099739	365.00	385.00	Clone	
ctg55	1.00	676.00	AC099399	417.00	447.00	Clone	
ctg55	1.00	676.00	AC098695	286.00	318.00	Clone	
ctg55	1.00	676.00	AC098693	393.00	423.00	Clone	
ctg55	1.00	676.00	AC097627	3.00	31.00	Clone	
ctg55	1.00	676.00	AC090485	557.00	591.00	Clone	
ctg55	1.00	676.00	AC105734	587.00	619.00	Clone	
ctg55	1.00	676.00	AC107224	67.00	99.00	Clone	
ctg55	1.00	676.00	AC113930	91.00	117.00	Clone	
ctg56	1.00	399.00	R1811	30.00		Marker	
ctg56	1.00	399.00	RZ329	123.00		Marker	
ctg56	1.00	399.00	S879	380.00		Marker	
ctg56	1.00	399.00	S2514	35.50		Marker	
ctg56	1.00	399.00	E60866S	150.00		Marker	
ctg56	1.00	399.00	S2344	380.50		Marker	
ctg56	1.00	399.00	S13946	96.00		Marker	
ctg56	1.00	399.00	C1051	356.00		Marker	
ctg56	1.00	399.00	R265	117.50		Marker	
ctg56	1.00	399.00	S2264	357.00		Marker	
ctg56	1.00	399.00	C238	30.00		Marker	
ctg56	1.00	399.00	C25	210.00		Marker	
ctg56	1.00	399.00	E50348S	311.00		Marker	
ctg56	1.00	399.00	R518	243.50		Marker	
ctg56	1.00	399.00	S13095	145.50		Marker	
ctg56	1.00	399.00	RZ891	150.00		Marker	
ctg56	1.00	399.00	S2769	295.50		Marker	
ctg56	1.00	399.00	E30365S	123.00		Marker	
ctg56	1.00	399.00	E2217S	311.00		Marker	
ctg56	1.00	399.00	E31168S	76.00		Marker	
ctg56	1.00	399.00	AC073556	129.00	171.00	Clone	
ctg56	1.00	399.00	AC079633	298.00	324.00	Clone	
ctg56	1.00	399.00	AC090484	203.00	245.00	Clone	
ctg56	1.00	399.00	AC099401	19.00	41.00	Clone	
ctg56	1.00	399.00	AC104428	87.00	105.00	Clone	
ctg56	1.00	399.00	AC105729	59.00	93.00	Clone	
ctg56	1.00	399.00	AC105730	1.00	21.00	Clone	
ctg56	1.00	399.00	AC107225	108.00	138.00	Clone	
ctg57	6.00	70.00	E60485S	45.50		Marker	
ctg57	6.00	70.00	R3212	51.00		Marker	
ctg57	6.00	70.00	RM545	50.00		Marker	
ctg57	6.00	70.00	AC105731	30.00	70.00	Clone	
ctg58	1.00	210.00	C10916S	92.00		Marker	
ctg58	1.00	210.00	RG450	116.00		Marker	
ctg58	1.00	210.00	R176	169.50		Marker	
ctg58	1.00	210.00	S12158	190.00		Marker	
ctg58	1.00	210.00	AC104179	172.00	204.00	Clone	
ctg58	1.00	210.00	AC104429	72.00	112.00	Clone	
ctg58	1.00	210.00	AC105928	149.00	183.00	Clone	
ctg58	1.00	210.00	AL607098	104.00	134.00	Clone	
ctg58	1.00	210.00	AP004760	7.00	41.00	Clone	
ctg59	3.00	137.00	E60485S	103.50		Marker	
ctg59	3.00	137.00	E60261	48.00		Marker	
ctg59	3.00	137.00	C30192	53.50		Marker	
ctg59	3.00	137.00	C316	43.00		Marker	
ctg59	3.00	137.00	RM546	73.00		Marker	
ctg59	3.00	137.00	R2479	48.50		Marker	
ctg59	3.00	137.00	S1513	119.00		Marker	
ctg59	3.00	137.00	RM517	73.00		Marker	
ctg59	3.00	137.00	AC104474	90.00	116.00	Clone	
ctg59	3.00	137.00	AC105364	104.00	134.00	Clone	
ctg59	3.00	137.00	AC105732	57.00	89.00	Clone	
ctg6	3.00	47.00	RZ995	20.00		Marker	
ctg6	3.00	47.00	R2242S	23.00		Marker	
ctg6	3.00	47.00	S1959	22.50		Marker	
ctg6	3.00	47.00	AP003631	3.00	37.00	Clone	
ctg6	3.00	47.00	AP003020	10.00	36.00	Clone	
ctg6	3.00	47.00	AP003018	5.00	35.00	Clone	
ctg60	1.00	267.00	S10968	100.50		Marker	
ctg60	1.00	267.00	C563	67.00		Marker	
ctg60	1.00	267.00	R2015	165.50		Marker	
ctg60	1.00	267.00	C913	19.00		Marker	
ctg60	1.00	267.00	C326	149.50		Marker	
ctg60	1.00	267.00	R2778	174.50		Marker	
ctg60	1.00	267.00	G55	104.50		Marker	
ctg60	1.00	267.00	RZ313	55.00		Marker	
ctg60	1.00	267.00	C169	65.00		Marker	
ctg60	1.00	267.00	C875	149.50		Marker	
ctg60	1.00	267.00	R549	53.00		Marker	
ctg60	1.00	267.00	AC099732	67.00	83.00	Clone	
ctg60	1.00	267.00	AC103891	114.00	142.00	Clone	
ctg60	1.00	267.00	AC104473	40.00	70.00	Clone	
ctg60	1.00	267.00	AC105927	82.00	108.00	Clone	
ctg60	1.00	267.00	AC107226	3.00	35.00	Clone	
ctg61	-2.00	236.00	C137	122.00		Marker	
ctg61	-2.00	236.00	C68	19.50		Marker	
ctg61	-2.00	236.00	R3031S	34.00		Marker	
ctg61	-2.00	236.00	C2184	219.50		Marker	
ctg61	-2.00	236.00	C614	37.50		Marker	
ctg61	-2.00	236.00	C606	218.00		Marker	
ctg61	-2.00	236.00	R1690	217.50		Marker	
ctg61	-2.00	236.00	R134	34.00		Marker	
ctg61	-2.00	236.00	R742	162.50		Marker	
ctg61	-2.00	236.00	C1488	176.50		Marker	
ctg61	-2.00	236.00	AC083942	16.00	52.00	Clone	
ctg61	-2.00	236.00	AC084405	67.00	95.00	Clone	
ctg62	1.00	506.00	R3156	243.00		Marker	
ctg62	1.00	506.00	E10235S	94.00		Marker	
ctg62	1.00	506.00	R2906S	463.50		Marker	
ctg62	1.00	506.00	S941	20.00		Marker	
ctg62	1.00	506.00	G62	58.00		Marker	
ctg62	1.00	506.00	E30305S	483.00		Marker	
ctg62	1.00	506.00	S11433	456.50		Marker	
ctg62	1.00	506.00	R3126	407.00		Marker	
ctg62	1.00	506.00	R1158	23.00		Marker	
ctg62	1.00	506.00	R143	103.00		Marker	
ctg62	1.00	506.00	R1862	174.00		Marker	
ctg62	1.00	506.00	C269	444.00		Marker	
ctg62	1.00	506.00	R411	20.00		Marker	
ctg62	1.00	506.00	AF461424	121.00	153.00	Clone	
ctg63	2.00	449.00	R3074	345.00		Marker	
ctg63	2.00	449.00	RM131	246.00		Marker	
ctg63	2.00	449.00	S12653S	88.00		Marker	
ctg63	2.00	449.00	RM124	345.00		Marker	
ctg63	2.00	449.00	R2185	153.50		Marker	
ctg63	2.00	449.00	E470S	146.00		Marker	
ctg63	2.00	449.00	C445	345.00		Marker	
ctg63	2.00	449.00	R2242S	73.00		Marker	
ctg63	2.00	449.00	RM280	395.00		Marker	
ctg63	2.00	449.00	RZ819	179.00		Marker	
ctg63	2.00	449.00	RZ569	88.00		Marker	
ctg63	2.00	449.00	C562	191.50		Marker	
ctg63	2.00	449.00	C11468S	395.00		Marker	
ctg63	2.00	449.00	RG620	300.50		Marker	
ctg63	2.00	449.00	R2231	161.00		Marker	
ctg63	2.00	449.00	RZ787	146.00		Marker	
ctg63	2.00	449.00	R2184S	395.00		Marker	
ctg63	2.00	449.00	R2216	148.50		Marker	
ctg63	2.00	449.00	RM559	422.00		Marker	
ctg63	2.00	449.00	RM567	281.00		Marker	
ctg63	2.00	449.00	RZ250	88.00		Marker	
ctg63	2.00	449.00	C107	322.50		Marker	
ctg63	2.00	449.00	R1427	148.00		Marker	
ctg63	2.00	449.00	E3142S	374.00		Marker	
ctg63	2.00	449.00	AJ245900	387.00		Clone	
ctg63	2.00	449.00	AL442117	5.00	15.00	Clone	
ctg63	2.00	449.00	AL606456	264.00	298.00	Clone	
ctg63	2.00	449.00	AL606457	188.00	228.00	Clone	
ctg63	2.00	449.00	AL606608	40.00	66.00	Clone	
ctg63	2.00	449.00	AL606619	125.00	167.00	Clone	
ctg63	2.00	449.00	AL606637	377.00	413.00	Clone	
ctg63	2.00	449.00	AL606641	291.00	329.00	Clone	
ctg63	2.00	449.00	AL606646	112.00	134.00	Clone	
ctg63	2.00	449.00	AL606651	327.00	363.00	Clone	
ctg63	2.00	449.00	AL606652	161.00	197.00	Clone	
ctg63	2.00	449.00	AL606656	421.00	449.00	Clone	
ctg63	2.00	449.00	AL606668	228.00	264.00	Clone	
ctg63	2.00	449.00	AL606685	5.00	25.00	Clone	
ctg63	2.00	449.00	AL606686	360.00	388.00	Clone	
ctg63	2.00	449.00	AL606999	68.00	108.00	Clone	
ctg63	2.00	449.00	AL662953	24.00	58.00	Clone	
ctg63	2.00	449.00	AP004612	410.00	434.00	Clone	
ctg64	-4.00	323.00	L761	269.50		Marker	
ctg64	-4.00	323.00	R867	250.50		Marker	
ctg64	-4.00	323.00	R1868	165.00		Marker	
ctg64	-4.00	323.00	C913	44.00		Marker	
ctg64	-4.00	323.00	C706	49.50		Marker	
ctg65	2.00	804.00	RZ530	192.00		Marker	
ctg65	2.00	804.00	R1357	84.00		Marker	
ctg65	2.00	804.00	S20043S	208.00		Marker	
ctg65	2.00	804.00	R3239	143.00		Marker	
ctg65	2.00	804.00	RZ721	314.00		Marker	
ctg65	2.00	804.00	E1186S	328.00		Marker	
ctg65	2.00	804.00	S1563	259.00		Marker	
ctg65	2.00	804.00	R2394	232.00		Marker	
ctg65	2.00	804.00	L254	571.50		Marker	
ctg65	2.00	804.00	C437	322.00		Marker	
ctg65	2.00	804.00	S2279	367.00		Marker	
ctg65	2.00	804.00	E3727	259.00		Marker	
ctg65	2.00	804.00	R2677	514.00		Marker	
ctg65	2.00	804.00	CDO497	724.00		Marker	
ctg65	2.00	804.00	S1870	264.00		Marker	
ctg65	2.00	804.00	RM455	133.00		Marker	
ctg65	2.00	804.00	E10087	328.00		Marker	
ctg65	2.00	804.00	S13453	715.00		Marker	
ctg65	2.00	804.00	R1422	259.00		Marker	
ctg65	2.00	804.00	R1245	562.00		Marker	
ctg65	2.00	804.00	C847	778.00		Marker	
ctg65	2.00	804.00	RG650	520.00		Marker	
ctg65	2.00	804.00	L585	208.00		Marker	
ctg65	2.00	804.00	S10051	314.00		Marker	
ctg65	2.00	804.00	C1485	388.00		Marker	
ctg65	2.00	804.00	E61009S	379.00		Marker	
ctg65	2.00	804.00	S980	292.50		Marker	
ctg65	2.00	804.00	S2072	211.00		Marker	
ctg65	2.00	804.00	AC079038	723.00	747.00	Clone	
ctg65	2.00	804.00	AC087839	115.00	151.00	Clone	
ctg65	2.00	804.00	AC093094	156.00	192.00	Clone	
ctg65	2.00	804.00	AP003700	743.00	771.00	Clone	
ctg65	2.00	804.00	AP003705	177.00	207.00	Clone	
ctg65	2.00	804.00	AP003747	385.00	411.00	Clone	
ctg65	2.00	804.00	AP003750	510.00	530.00	Clone	
ctg65	2.00	804.00	AP003758	303.00	327.00	Clone	
ctg65	2.00	804.00	AP003803	398.00	422.00	Clone	
ctg65	2.00	804.00	AP003804	329.00	349.00	Clone	
ctg65	2.00	804.00	AP003814	761.00	783.00	Clone	
ctg65	2.00	804.00	AP003823	506.00	522.00	Clone	
ctg65	2.00	804.00	AP003840	593.00	615.00	Clone	
ctg65	2.00	804.00	AP003845	298.00	330.00	Clone	
ctg65	2.00	804.00	AP003846	530.00	558.00	Clone	
ctg65	2.00	804.00	AP003866	215.00	249.00	Clone	
ctg65	2.00	804.00	AP003894	702.00	728.00	Clone	
ctg65	2.00	804.00	AP003927	543.00	561.00	Clone	
ctg65	2.00	804.00	AP003932	190.00	226.00	Clone	
ctg65	2.00	804.00	AP003981	249.00	269.00	Clone	
ctg65	2.00	804.00	AP003985	482.00	504.00	Clone	
ctg65	2.00	804.00	AP004182	348.00	368.00	Clone	
ctg65	2.00	804.00	AP004185	368.00	390.00	Clone	
ctg65	2.00	804.00	AP004189	780.00	794.00	Clone	
ctg65	2.00	804.00	AP004230	605.00	619.00	Clone	
ctg65	2.00	804.00	AP004261	21.00	55.00	Clone	
ctg65	2.00	804.00	AP004265	566.00	590.00	Clone	
ctg65	2.00	804.00	AP004270	136.00	164.00	Clone	
ctg65	2.00	804.00	AP004271	314.00	342.00	Clone	
ctg65	2.00	804.00	AP004275	552.00	578.00	Clone	
ctg65	2.00	804.00	AP004276	353.00	381.00	Clone	
ctg65	2.00	804.00	AP004337	10.00	42.00	Clone	
ctg66	5.00	30.00	C68	13.00		Marker	
ctg66	5.00	30.00	S13802	13.00		Marker	
ctg66	5.00	30.00	AC107315	0.00	30.00	Clone	
ctg67	3.00	208.00	C1135	15.50		Marker	
ctg67	3.00	208.00	E61794S	166.50		Marker	
ctg67	3.00	208.00	C582	78.00		Marker	
ctg67	3.00	208.00	E12196S	189.50		Marker	
ctg68	1.00	305.00	R2982	282.00		Marker	
ctg68	1.00	305.00	R3351	73.00		Marker	
ctg68	1.00	305.00	R2170	93.50		Marker	
ctg68	1.00	305.00	C1186	146.50		Marker	
ctg68	1.00	305.00	C730	51.50		Marker	
ctg68	1.00	305.00	RZ672	209.00		Marker	
ctg68	1.00	305.00	R1420	142.50		Marker	
ctg68	1.00	305.00	R44	131.00		Marker	
ctg68	1.00	305.00	Y3870R	229.00		Marker	
ctg68	1.00	305.00	R2877S	142.50		Marker	
ctg68	1.00	305.00	AC082644	115.00	147.00	Clone	
ctg68	1.00	305.00	AC084022	240.00	276.00	Clone	
ctg68	1.00	305.00	AC084762	217.00	257.00	Clone	
ctg68	1.00	305.00	AC084765	173.00	203.00	Clone	
ctg68	1.00	305.00	AC084766	196.00	222.00	Clone	
ctg68	1.00	305.00	AC087220	154.00	178.00	Clone	
ctg68	1.00	305.00	AC091733	262.00	298.00	Clone	
ctg68	1.00	305.00	AC107619	30.00	56.00	Clone	
ctg69	1.00	58.00	C1677	32.00		Marker	
ctg69	1.00	58.00	AC092075	30.00	58.00	Clone	
ctg69	1.00	58.00	AC099323	4.00	16.00	Clone	
ctg7	1.00	130.00	R1712	87.50		Marker	
ctg7	1.00	130.00	R1888	85.50		Marker	
ctg7	1.00	130.00	R210	37.00		Marker	
ctg7	1.00	130.00	E51008S	66.00		Marker	
ctg7	1.00	130.00	R930S	66.00		Marker	
ctg7	1.00	130.00	R108	120.00		Marker	
ctg7	1.00	130.00	AP003140	110.00	130.00	Clone	
ctg7	1.00	130.00	AP002820	81.00	111.00	Clone	
ctg7	1.00	130.00	AP002482	48.00	84.00	Clone	
ctg7	1.00	130.00	AP002480	19.00	55.00	Clone	
ctg7	1.00	130.00	AP002070	8.00	42.00	Clone	
ctg70	2.00	106.00	S1764	26.00		Marker	
ctg70	2.00	106.00	RZ696	85.00		Marker	
ctg70	2.00	106.00	AC079853	6.00	46.00	Clone	
ctg70	2.00	106.00	AC084295	58.00	80.00	Clone	
ctg70	2.00	106.00	AC084380	73.00	97.00	Clone	
ctg70	2.00	106.00	AC091787	34.00	70.00	Clone	
ctg72	3.00	460.00	C459	170.00		Marker	
ctg72	3.00	460.00	RM564	259.00		Marker	
ctg72	3.00	460.00	C80	57.50		Marker	
ctg72	3.00	460.00	S11131	171.00		Marker	
ctg72	3.00	460.00	AC093180	267.00	303.00	Clone	
ctg72	3.00	460.00	AC097367	248.00	270.00	Clone	
ctg72	3.00	460.00	AC099041	147.00	173.00	Clone	
ctg72	3.00	460.00	AC106887	219.00	249.00	Clone	
ctg72	3.00	460.00	AC114896	114.00	140.00	Clone	
ctg72	3.00	460.00	AC114983	26.00	64.00	Clone	
ctg72	3.00	460.00	AP004216	32.00	60.00	Clone	
ctg73	1.00	933.00	G1316	572.00		Marker	
ctg73	1.00	933.00	R440	572.00		Marker	
ctg73	1.00	933.00	S2083	772.50		Marker	
ctg73	1.00	933.00	C1122	572.00		Marker	
ctg73	1.00	933.00	E1419S	914.00		Marker	
ctg73	1.00	933.00	RZ25	572.00		Marker	
ctg73	1.00	933.00	R606	160.00		Marker	
ctg73	1.00	933.00	RZ18	572.00		Marker	
ctg73	1.00	933.00	S1466	720.00		Marker	
ctg73	1.00	933.00	R2816	214.00		Marker	
ctg73	1.00	933.00	RZ403	755.00		Marker	
ctg73	1.00	933.00	RZ1000	356.00		Marker	
ctg73	1.00	933.00	B10	772.50		Marker	
ctg73	1.00	933.00	C269	368.00		Marker	
ctg73	1.00	933.00	AC016781	172.00	208.00	Clone	
ctg73	1.00	933.00	AC084319	225.00	249.00	Clone	
ctg73	1.00	933.00	AC084404	194.00	234.00	Clone	
ctg73	1.00	933.00	AC084764	172.00	208.00	Clone	
ctg73	1.00	933.00	AC084767	139.00	181.00	Clone	
ctg73	1.00	933.00	AC084831	74.00	116.00	Clone	
ctg73	1.00	933.00	AC090714	118.00	154.00	Clone	
ctg73	1.00	933.00	AC090874	559.00	585.00	Clone	
ctg73	1.00	933.00	AC091233	11.00	51.00	Clone	
ctg73	1.00	933.00	AC091234	49.00	81.00	Clone	
ctg73	1.00	933.00	AC091246	880.00	910.00	Clone	
ctg73	1.00	933.00	AC091302	253.00	281.00	Clone	
ctg73	1.00	933.00	AC092390	901.00	927.00	Clone	
ctg73	1.00	933.00	AC092778	582.00	610.00	Clone	
ctg73	1.00	933.00	AC092780	849.00	879.00	Clone	
ctg73	1.00	933.00	AC093312	279.00	307.00	Clone	
ctg73	1.00	933.00	AC097276	611.00	635.00	Clone	
ctg73	1.00	933.00	AC097280	821.00	853.00	Clone	
ctg73	1.00	933.00	AC107206	799.00	827.00	Clone	
ctg73	1.00	933.00	AC109601	631.00	667.00	Clone	
ctg73	1.00	933.00	AC109602	539.00	571.00	Clone	
ctg73	1.00	933.00	AL607101	307.00	343.00	Clone	
ctg73	1.00	933.00	AL607104	339.00	373.00	Clone	
ctg75	4.00	94.00	S13580	58.50		Marker	
ctg76	8.00	255.00	C136	52.00		Marker	
ctg76	8.00	255.00	RZ912	212.00		Marker	
ctg76	8.00	255.00	C746	140.50		Marker	
ctg76	8.00	255.00	E3011S	212.00		Marker	
ctg76	8.00	255.00	AC079736	101.00	129.00	Clone	
ctg76	8.00	255.00	AC079830	23.00	55.00	Clone	
ctg76	8.00	255.00	AC079889	58.00	92.00	Clone	
ctg76	8.00	255.00	AC084406	86.00	120.00	Clone	
ctg76	8.00	255.00	AC087412	146.00	178.00	Clone	
ctg76	8.00	255.00	AC087851	180.00	204.00	Clone	
ctg76	8.00	255.00	AC104714	156.00	180.00	Clone	
ctg76	8.00	255.00	AC104715	198.00	220.00	Clone	
ctg76	8.00	255.00	AF377946	195.00	229.00	Clone	
ctg77	1.00	60.00	E50451S	37.00		Marker	
ctg77	1.00	60.00	R2752	31.00		Marker	
ctg77	1.00	60.00	RM426	16.00		Marker	
ctg77	1.00	60.00	RM135	37.00		Marker	
ctg77	1.00	60.00	R654	21.50		Marker	
ctg77	1.00	60.00	AC092779	21.00	53.00	Clone	
ctg77	1.00	60.00	AC097277	1.00	31.00	Clone	
ctg77	1.00	60.00	AC104273	36.00	60.00	Clone	
ctg78	3.00	288.00	RM186	266.00		Marker	
ctg78	3.00	288.00	R2847	122.00		Marker	
ctg78	3.00	288.00	R1538	220.50		Marker	
ctg78	3.00	288.00	S1803	98.00		Marker	
ctg78	3.00	288.00	RZ519	266.00		Marker	
ctg78	3.00	288.00	R2060	260.50		Marker	
ctg78	3.00	288.00	S2606	113.50		Marker	
ctg78	3.00	288.00	R1770	222.00		Marker	
ctg78	3.00	288.00	C944	187.00		Marker	
ctg78	3.00	288.00	RM504	107.00		Marker	
ctg78	3.00	288.00	C51151S	222.00		Marker	
ctg78	3.00	288.00	G4002	98.00		Marker	
ctg78	3.00	288.00	R321	251.00		Marker	
ctg78	3.00	288.00	RM426	22.00		Marker	
ctg78	3.00	288.00	RZ745	187.00		Marker	
ctg78	3.00	288.00	RM168	98.00		Marker	
ctg78	3.00	288.00	RM532	107.00		Marker	
ctg78	3.00	288.00	C1351	157.00		Marker	
ctg78	3.00	288.00	AC082645	249.00	283.00	Clone	
ctg78	3.00	288.00	AC087181	208.00	236.00	Clone	
ctg78	3.00	288.00	AC087797	172.00	202.00	Clone	
ctg78	3.00	288.00	AC091670	120.00	140.00	Clone	
ctg78	3.00	288.00	AC091775	146.00	168.00	Clone	
ctg78	3.00	288.00	AC093017	92.00	122.00	Clone	
ctg78	3.00	288.00	AC097368	82.00	114.00	Clone	
ctg78	3.00	288.00	AC105747	6.00	38.00	Clone	
ctg79	1.00	314.00	G104	135.00		Marker	
ctg79	1.00	314.00	C483	26.00		Marker	
ctg79	1.00	314.00	C1107	84.00		Marker	
ctg79	1.00	314.00	R1862	188.00		Marker	
ctg79	1.00	314.00	E3835S	250.00		Marker	
ctg79	1.00	314.00	S779	67.00		Marker	
ctg79	1.00	314.00	AP003859	120.00	150.00	Clone	
ctg79	1.00	314.00	AP003907	38.00	56.00	Clone	
ctg79	1.00	314.00	AP004013	226.00	246.00	Clone	
ctg79	1.00	314.00	AP004155	239.00	261.00	Clone	
ctg79	1.00	314.00	AP004648	2.00	30.00	Clone	
ctg79	1.00	314.00	AP004657	52.00	78.00	Clone	
ctg8	2.00	512.00	E341S	149.00		Marker	
ctg8	2.00	512.00	E324S	355.00		Marker	
ctg8	2.00	512.00	S1501	122.00		Marker	
